1.426227000339757183e+02,6.024321818803332462e+01
1.949060351515643390e+02,2.091534156154826007e+02
1.952385669185758275e+02,1.942915102113765613e+02
9.181178231753352748e+01,2.052161806321260826e+02
1.021485253159864612e+02,1.007416295480587962e+02
9.675552932205205536e+01,2.245653109673397694e+02
8.355626114958538153e+01,1.001395543926320215e+02
1.691440685641062771e+02,6.332704632029420821e+01
8.887283823039955166e+01,2.152246280765343442e+02
7.347885790873908718e+01,1.104312038308625574e+02
1.075026042918661631e+02,1.149312162993841611e+02
1.967866669417845742e+02,8.989341121021445247e+01
2.004512908275502241e+02,7.668692121575854515e+01
2.082755412043782428e+02,8.651253359696578116e+01
2.150182214626516668e+02,8.910847376321592606e+01
1.590278305778060997e+02,7.387090248508448553e+01
1.405624715155689728e+02,4.730841571183826488e+01
1.354086897430408669e+02,6.500368577246366897e+01
2.283442848412337298e+02,9.022245421214515204e+01
9.202084203182731414e+01,1.120815135558692930e+02
1.543397979180175241e+02,7.973632272520582376e+01
1.574150527725088864e+02,7.034812616460290258e+01
1.780682097451085610e+02,2.008915542586277638e+02
2.071042798085640300e+02,8.913689643665702533e+01
1.465271152773372876e+02,7.745755639822878891e+01
1.655712508707514417e+02,7.961934843406490359e+01
1.496408353286085742e+02,7.251296296031213728e+01
1.926773039618891232e+02,2.033936898761999146e+02
1.153746172613924870e+02,2.240590754947370726e+02
9.547544714765191998e+01,2.209559360945325750e+02
1.110803745998240686e+02,9.584503350505141839e+01
9.672936055094446317e+01,8.992536744857990527e+01
1.060836203841363243e+02,1.014262164724870985e+02
9.882760552041679603e+01,1.062438520421679726e+02
9.372777877657057388e+01,9.079439525535647704e+01
9.660979513754821824e+01,2.185206071473683949e+02
9.706189226147922966e+01,1.015412330230586093e+02
1.185189485489370895e+02,8.628262018306459424e+01
8.338195446651363341e+01,9.800857089865890259e+01
9.481823341856747334e+01,9.294619366302568153e+01
1.072581100652562043e+02,2.073044105961176058e+02
1.133580050383424691e+02,1.223633300446578431e+02
1.122706765004243863e+02,1.000285211388358135e+02
1.597300473292499703e+02,5.699975639617893108e+01
2.073508943334699666e+02,9.158493557677105912e+01
9.726876762384092956e+01,9.748399619645726943e+01
1.004279331185676085e+02,1.046090633599953037e+02
1.480239960110998254e+02,6.631689651442775357e+01
2.091681798792703546e+02,7.624105592809264920e+01
1.497258793921665188e+02,7.729258350844516201e+01
1.939290927196436485e+02,2.121845761745950085e+02
7.773061230833333468e+01,1.958228474535621046e+02
1.047054110265885640e+02,2.090580458880212973e+02
1.943313306414740964e+02,2.087399036399578165e+02
1.907119928145707206e+02,1.976569903466396170e+02
9.714433092248825119e+01,2.028853623929009586e+02
1.003188061164074867e+02,2.041367812649551183e+02
9.961782778766314550e+01,2.077995928275162782e+02
1.817372538563982118e+02,1.871029567821009891e+02
1.975014012006148221e+02,1.764770473517462506e+02
1.848176299482868501e+02,2.040212661950385495e+02
1.483067490112078133e+02,6.858575326655498827e+01
2.012524368069257719e+02,2.035943759947251408e+02
9.369586593688086396e+01,9.771486095099179181e+01
2.020417566611972404e+02,6.254600799137375589e+01
1.449500960964540184e+02,7.616202546916272809e+01
1.466009949667551950e+02,6.741814296502208492e+01
1.974528786642507896e+02,1.915826694288955139e+02
1.096414028788081652e+02,2.029305748133976977e+02
9.342876386486467766e+01,1.068273054961799886e+02
1.029242129107960722e+02,1.159130832956260804e+02
9.546247431654771276e+01,2.144980922644205350e+02
1.566090868051521454e+02,9.140235526673677668e+01
1.959329539947771366e+02,2.136570673464137258e+02
1.073639009723678299e+02,1.993423323118160795e+02
1.030807860099127851e+02,2.186787864955533394e+02
9.929019833211943080e+01,2.094259096906565958e+02
1.860636915600844645e+02,1.960434519720203355e+02
1.737603228898333327e+02,2.066862409530660329e+02
1.037546448874944929e+02,2.141526816490830072e+02
1.126134927686900653e+02,2.117142129199217777e+02
1.549746305515731990e+02,9.179266359666084441e+01
9.536269214870574729e+01,7.541186314884467379e+01
1.062343102361772083e+02,1.104640887506571971e+02
2.151338262431362693e+02,9.847852356704062515e+01
9.820750706988253853e+01,1.096430916791141925e+02
8.694258855563589350e+01,1.004952748937732707e+02
1.558777194277585352e+02,8.644143507914141367e+01
1.597496629025214077e+02,8.163762265363409654e+01
9.859157342872263996e+01,1.023440722461990191e+02
9.798520880702398017e+01,1.019061447221486816e+02
1.520912667604698072e+02,6.425824678831874337e+01
1.923108523283801503e+02,2.053029591611871751e+02
1.096269141275044490e+02,2.094737928186090983e+02
9.709163238629881221e+01,9.153779731611659543e+01
1.011847156621572736e+02,1.015898394926712598e+02
1.374086689107037103e+02,6.127135301400116418e+01
1.978153122589081363e+02,2.066445988269144038e+02
9.080388467901642002e+01,2.051823713504900297e+02
1.850691392080042306e+02,1.994319818724869435e+02
1.076886041882736009e+02,2.007505312607646601e+02
1.139592307020607507e+02,1.018355927545412527e+02
1.640080184983420679e+02,8.360234911739301822e+01
1.923021458015775806e+02,1.919685466092439015e+02
1.783312676525421807e+02,2.035111554031532535e+02
9.411278080088972331e+01,9.934974398905315240e+01
2.098657614097896555e+02,9.452087138188890947e+01
1.851130539751587492e+02,1.932842373841523340e+02
8.843832997806848084e+01,2.122353130914458461e+02
9.870224006517540261e+01,2.018283317325210646e+02
1.810551959082128235e+02,1.963077042430916777e+02
2.073067785917876051e+02,6.660092916474464175e+01
1.776367646365160624e+02,6.794120489531269413e+01
1.399878028643317691e+02,8.495130021848441970e+01
2.190194131064935732e+02,9.568957419849212442e+01
9.626445665791995054e+01,9.259936961085085727e+01
1.633197880035082221e+02,8.695780845526330438e+01
1.611575879786881842e+02,7.832375329909329764e+01
2.041880542687879085e+02,7.844854520468368264e+01
1.854306307319878044e+02,2.112252967894814617e+02
9.922768035393116293e+01,2.146300735438925642e+02
8.684001789463520993e+01,2.209286825906808645e+02
9.992406206054386075e+01,9.261309464354076226e+01
1.074994797759933505e+02,1.047188108257593058e+02
2.215072852725194821e+02,8.609811679232053905e+01
2.202672033634699176e+02,9.037913594647595517e+01
1.535174258698338576e+02,5.801249266813537275e+01
8.657360304649162686e+01,9.592714187269206150e+01
9.601926859053637031e+01,8.884250700651219290e+01
1.348743890537107859e+02,7.011628950229956558e+01
2.260848420314594875e+02,7.932041315230252110e+01
2.137106642531830687e+02,8.526391376325400984e+01
2.002599940591373979e+02,2.157740030683129930e+02
1.023606215610347334e+02,2.145248384614578185e+02
9.620256235709560144e+01,1.915056962969403571e+02
1.761298204172098281e+02,1.860866421255341265e+02
7.998458803303924469e+01,2.117174801014444938e+02
9.243337001106196738e+01,9.807714843050875686e+01
9.576799503063456598e+01,1.055074496517343903e+02
1.062345622627361905e+02,1.228912130084298724e+02
1.094050454659495131e+02,2.059160569903878013e+02
1.989069831891595186e+02,1.885922223697259028e+02
1.420218108314699350e+02,7.295374602819234156e+01
1.405630155950051119e+02,6.798752379809673130e+01
1.032475947844846900e+02,2.131149304083011202e+02
1.767280074458055594e+02,2.109508630241431035e+02
2.018836427753819294e+02,1.994467153288010195e+02
1.973113624637643113e+02,2.106188055054720962e+02
2.046785272139347285e+02,9.152692596470213005e+01
1.977471138413673089e+02,1.891556407521222525e+02
1.882488011010192679e+02,2.003047339673253475e+02
1.508224270046259790e+02,6.924398262784340830e+01
1.596894329878643077e+02,6.932112749218936187e+01
1.386107468866829322e+02,7.159275948139239176e+01
1.594447388270927490e+02,5.221015814367234498e+01
1.920484309280204229e+02,1.993753373682756092e+02
1.894541762272540950e+02,2.079417365033069416e+02
1.985297524672119494e+02,1.933937851726350061e+02
1.775351194724644586e+02,2.065459549435249755e+02
1.109667647140557136e+02,2.084239453438792111e+02
1.041787974819463187e+02,2.230242524953954728e+02
1.972471470067630719e+02,1.792762960957835219e+02
1.404891101074923370e+02,7.963568172618263930e+01
7.355934884519940908e+01,8.723004678931177125e+01
9.118909893029561431e+01,9.076505807673281367e+01
1.128234968453406424e+02,2.129342647253315590e+02
1.050766178422612569e+02,9.634263502907123211e+01
9.325997673285337441e+01,2.179555164807430572e+02
8.223611249748397256e+01,9.188928249218697886e+01
8.967638846705017386e+01,2.103315264331222068e+02
1.131220761431225128e+02,2.040309393548249943e+02
9.744058463729925279e+01,8.760305381911308586e+01
1.285483549587820562e+02,1.018483630618505629e+02
9.417802606221660255e+01,1.059983361381315632e+02
9.305333070725529865e+01,1.069613890591613199e+02
1.552605834603827475e+02,6.402786553565267980e+01
2.001749669749520990e+02,1.857550313654337515e+02
9.560639176402807493e+01,2.123432749438425731e+02
1.081792793589854114e+02,2.168578184585875022e+02
1.083158288071084456e+02,1.969666562913380687e+02
1.143015640234255841e+02,2.128922738264042778e+02
1.069311609353911621e+02,1.142696286300540578e+02
9.020692019984912235e+01,1.023252834777618858e+02
1.211892373542125796e+02,9.719337992873428789e+01
1.148938884941685927e+02,1.191577087862866904e+02
8.042101225122725339e+01,7.975314076607511993e+01
1.089731102322369338e+02,9.867363865204373496e+01
9.390980652030533804e+01,9.768910247175371353e+01
9.913036542560676878e+01,1.032661872161292393e+02
1.116367804797779115e+02,2.219748576613745854e+02
1.915261867322911087e+02,2.027081135657348057e+02
1.127184440088199722e+02,8.945718459820446355e+01
1.003259648860477853e+02,9.484857512293811510e+01
1.266017527011644006e+02,5.762853013814273595e+01
1.437189829833644410e+02,6.525280808933653987e+01
2.078231985215011548e+02,9.986575477531684442e+01
1.867446707000948720e+02,8.852507728722312663e+01
1.816467419356839628e+02,1.967266317077441613e+02
1.888319001399594299e+02,1.982274012482799321e+02
2.092594154222135217e+02,8.947206657511782169e+01
9.883373604720300420e+01,1.029613007883544640e+02
1.664410098674116796e+02,8.446050356857617203e+01
1.309835087642761380e+02,7.973658640321332314e+01
1.939259141064150924e+02,2.010965940116309696e+02
1.041395164022012239e+02,1.976161652046080235e+02
1.005828042516089198e+02,1.012154430985983566e+02
1.160214211095302659e+02,1.047726518317849127e+02
1.059009640331248079e+02,9.676777521804153537e+01
8.964078415670343247e+01,2.097266638121862457e+02
1.005576514151218674e+02,1.970008565753676919e+02
8.857542677509650275e+01,2.264335232505248712e+02
9.548962231791064426e+01,1.944816284189003568e+02
1.876977510736690533e+02,1.980258669283612960e+02
2.151758203114470689e+02,9.846924638039476463e+01
2.077520588251288700e+02,9.445295543471097233e+01
2.011858315953187457e+02,9.659815915851594070e+01
1.584886288150254927e+02,6.844890152893967183e+01
1.402500617510021925e+02,4.970887195977812922e+01
1.215383767200249281e+02,2.281516160898139276e+02
1.006287751931004806e+02,2.080403793026406731e+02
1.006923007340342906e+02,9.431278304452041539e+01
1.054093994326549222e+02,1.015716857369550610e+02
1.008851503731925590e+02,2.034701285604497230e+02
1.147919428830400648e+02,2.080230554936008218e+02
1.467057101779185757e+02,5.734507174432614818e+01
2.192160677586495865e+02,9.607577788835698129e+01
1.024324158840814221e+02,1.025023793877995786e+02
1.043833968816404649e+02,1.051290704300230061e+02
1.136351277540890123e+02,9.887885619033386320e+01
9.248758274708448823e+01,1.027260301226254740e+02
1.557471446990250854e+02,6.928396813903381712e+01
1.782076280474203713e+02,1.992608018846667051e+02
1.869359566338254979e+02,2.170437680126788393e+02
2.094166107621507251e+02,9.788775850669517808e+01
1.857030780538006809e+02,2.175901815218880699e+02
1.872912314263227529e+02,2.047993509384205595e+02
2.016856919052243313e+02,2.151290102131459605e+02
1.100906471121242163e+02,1.962080699675813378e+02
1.749272616340806508e+02,6.920342741849098900e+01
1.511481957045036495e+02,9.142926092611051558e+01
1.089360772032276117e+02,9.310102976562249921e+01
1.016904346834133150e+02,8.873099371688763881e+01
1.218826428221496485e+02,1.115197624297900489e+02
9.529353270502937789e+01,9.244688294937191131e+01
1.447660419568146608e+02,7.170314243234753349e+01
1.157642473035198520e+02,1.997250563464521349e+02
1.060587256952461388e+02,2.041748867832233714e+02
9.054758872367094114e+01,2.153193918154348978e+02
1.024222186958482155e+02,2.213320669812432868e+02
1.801612948009142201e+02,2.056412977829407396e+02
9.829148885543354197e+01,2.274281553741360540e+02
7.998656684571908215e+01,1.011308591881257115e+02
1.454713260225240390e+02,6.589664131110950507e+01
2.059410810374934897e+02,9.874476339089045496e+01
1.995395114478828020e+02,1.004101332447847597e+02
1.756975573442468601e+02,2.021558514054107434e+02
2.012727608669534902e+02,2.028666594483844392e+02
9.955168970492201197e+01,1.035814878735113922e+02
1.078649640837737138e+02,8.800851518327705492e+01
1.980918639837454123e+02,7.810395859871306357e+01
2.059960157375520566e+02,8.548428549866670778e+01
8.503931733287657835e+01,1.010974584627209225e+02
9.105190901825334038e+01,2.067362377675952985e+02
1.019847196557299043e+02,1.219353107661586222e+02
1.533899945550164432e+02,6.019265971448388086e+01
1.589024834199454972e+02,7.241768997983872680e+01
2.005952086545368616e+02,8.616299892947753847e+01
1.876881879360742573e+02,1.991016080530313275e+02
9.399420521850308319e+01,2.067829217856582318e+02
1.000797904649705998e+02,1.996878422096002623e+02
1.846419118126219416e+02,1.738208647926606432e+02
1.784856713653416591e+02,1.856863427557345574e+02
1.345605247428977407e+02,5.789262889011233426e+01
2.182900504654283509e+02,8.536263125396119733e+01
2.052331762402624520e+02,8.573952555841849232e+01
2.220695889292308607e+02,9.164250291320216490e+01
2.087328841495051961e+02,9.036797871464857224e+01
1.874875668028396660e+02,1.965113797987309283e+02
1.296428844729167338e+02,7.982063954676432616e+01
1.525571752614556829e+02,6.478735816283209203e+01
1.379901327232792028e+02,6.529599028132595606e+01
1.513279878670021787e+02,7.301892113506707460e+01
1.816625861520676608e+02,1.876658154521162203e+02
1.388667825579092323e+02,7.404685900438519752e+01
1.978227508679594848e+02,1.840911046018292438e+02
1.055881708596553068e+02,2.179791980712084580e+02
1.033824087889642556e+02,2.253981242624145125e+02
1.852864356946168130e+02,2.026828749792178144e+02
9.158333617917770653e+01,2.156914711708778896e+02
1.936718280703298660e+02,1.848735128916520409e+02
8.968198692991353482e+01,9.212811457027436290e+01
2.046486384883047833e+02,1.016119983482182789e+02
1.843985793427128499e+02,2.134642110090445328e+02
2.118021456558547300e+02,9.606728251312217992e+01
1.547395149052521504e+02,8.151647405476636266e+01
1.757539223088461711e+02,1.847736760534171196e+02
8.090814517297351927e+01,9.235346665438434854e+01
2.191755973960380004e+02,8.777031037569270211e+01
1.767740630893324862e+02,1.948525289291693809e+02
1.006074925595743252e+02,1.932960741455497384e+02
1.132994981944916901e+02,2.128207918700203436e+02
1.210417037816786916e+02,2.139990217802206587e+02
1.544918567710552111e+02,7.443981760374671808e+01
1.930698052012687640e+02,1.989166080456076315e+02
1.093519017515626928e+02,1.832686860280668384e+02
9.297454923998859044e+01,2.124733453134616923e+02
9.094577747091247488e+01,8.626798931567931561e+01
1.386281603448622946e+02,6.716929905076580098e+01
1.489490199277437057e+02,8.032873092157143446e+01
1.473238929053111974e+02,7.357822642411851177e+01
1.528914417897335909e+02,8.353002905028608893e+01
1.946685954330620518e+02,1.937053974407951102e+02
1.071334148458876427e+02,2.155779544371460759e+02
1.853198707191644417e+02,1.829618768942386851e+02
1.068627770198528850e+02,2.153095641136311258e+02
1.067971991749263054e+02,1.073587846890658710e+02
8.867477959787056818e+01,2.242366389855646389e+02
9.640149976189024983e+01,2.125317543919828722e+02
1.789272217771377598e+02,2.142661521640322633e+02
2.103219488929273666e+02,9.126123413290270037e+01
1.962668437553340937e+02,1.824353531638713548e+02
1.533888851811282166e+02,6.278339220562170198e+01
9.571134992155505472e+01,2.167046607172851793e+02
1.026286512703364906e+02,1.050594706988851641e+02
1.135938415161640904e+02,8.492157612640664865e+01
1.123358757694931711e+02,1.088921297877086971e+02
8.582584242055438040e+01,1.927469113783220678e+02
1.532889162327008137e+02,6.833803572594371190e+01
1.962630742353293840e+02,1.966585167887131433e+02
1.373581318600993768e+02,6.956700191125301558e+01
9.150852285153182208e+01,1.051232699487715792e+02
1.495508106714740677e+02,5.620345054671892626e+01
2.058102744503096915e+02,7.921803791762818037e+01
1.994605763512852832e+02,1.066845425235914462e+02
2.115288776357259621e+02,9.328822570575601958e+01
1.338629984540064015e+02,7.839926017143922365e+01
2.144027554063174819e+02,8.966709747710335421e+01
9.273201601736241173e+01,9.634269991654603871e+01
1.015038236355978540e+02,9.525342101222116753e+01
1.005977502523298881e+02,9.412755957358966441e+01
9.326076187193019962e+01,9.711377660899124464e+01
9.173178773370020167e+01,1.161959328354130747e+02
1.587170626832961489e+02,6.915762152548627739e+01
1.059639236146754797e+02,1.120066463902101077e+02
1.019758848241294231e+02,9.027873597524569504e+01
1.442978696108824295e+02,6.909395517556009736e+01
1.829911317177965202e+02,2.109619177368257681e+02
9.839609169370621089e+01,2.018745022643977904e+02
1.900107652453048388e+02,2.006494403427059581e+02
1.019199088253506602e+02,2.112384886066446938e+02
1.053432377621999336e+02,9.650764893632585029e+01
9.145597151173460304e+01,2.040798145528119107e+02
1.062045086525456696e+02,2.271749670082599550e+02
9.025782050794947509e+01,2.043163684298910425e+02
9.416003716426541814e+01,1.960009351730519711e+02
1.977344094960991754e+02,1.796181750120840093e+02
2.154504712017094619e+02,8.934013830453255878e+01
1.989388299815929315e+02,7.665565648463872606e+01
9.730176124137354066e+01,1.119665983942848442e+02
1.124196668861780353e+02,1.129885851735790965e+02
1.376323406310731059e+02,6.370550105767922133e+01
1.371375955186490501e+02,8.114928419107725688e+01
1.918409365982754480e+02,2.088983101542634415e+02
2.096322383112739942e+02,1.921529665767437791e+02
8.532588111970328271e+01,1.192098530869807007e+02
7.012581235348648079e+01,1.039926551311097285e+02
9.305767019420298425e+01,2.197789390219350025e+02
8.747425304516509925e+01,1.059241408529784962e+02
1.174519735473595432e+02,1.012056238062061198e+02
1.030783484082182895e+02,1.041014942830875043e+02
9.088330716683739752e+01,1.069303180894552554e+02
9.510751370996675291e+01,1.071525506229856575e+02
1.072060262182646113e+02,2.174288985964621475e+02
1.963083303115030844e+02,2.126223781030507496e+02
8.370741173109719568e+01,2.155732200483311942e+02
9.690420417165444178e+01,8.672136861020194942e+01
1.023945891226014453e+02,1.198596888957239628e+02
1.163012227740488953e+02,9.502564985375272499e+01
1.041733729992378557e+02,1.178010026287987131e+02
9.596812109625139442e+01,8.663828305081855774e+01
2.122640553298352870e+02,8.926414760631956824e+01
2.226064776119458770e+02,8.776969443678574123e+01
1.673993973195788385e+02,8.207394399296465792e+01
1.908573597767854721e+02,2.071974177205467242e+02
1.940986461229771578e+02,2.168106065703831860e+02
2.049081769897320271e+02,1.993336703036181916e+02
1.078657817863122972e+02,1.092085722714968767e+02
8.754635325913734789e+01,1.978016234162940918e+02
8.219704373505661010e+01,2.070455286896951179e+02
1.410557247445107407e+02,7.249544643639924857e+01
1.526630849222322581e+02,7.800965898620211192e+01
1.933926954492125105e+02,1.770350768020476266e+02
1.002515293611504319e+02,2.183673009216929586e+02
1.029892006538539562e+02,2.209219609156753563e+02
8.455982659706984350e+01,1.100047618283067692e+02
9.437930040209650429e+01,9.753146727853751941e+01
9.546130774048914702e+01,9.593114367100589845e+01
1.019195174246892606e+02,9.620102570821705967e+01
9.020376396185005774e+01,8.391476723030777407e+01
1.117946821590284969e+02,9.099459168222834649e+01
9.007660971951618478e+01,1.053228623736859078e+02
9.205771402387492230e+01,9.359431179234314868e+01
2.103630290009052146e+02,8.711282297555302989e+01
1.863474221943102691e+02,2.042645317117007551e+02
1.104418954034854039e+02,2.076799772119872785e+02
1.107046942910875771e+02,8.351196032463519714e+01
1.037147407205419256e+02,1.082888070446343249e+02
8.748256646253622648e+01,2.093905233359886324e+02
8.437953171439264111e+01,9.839531464880795397e+01
1.022530392495750533e+02,1.017867985927828727e+02
9.445383137837850995e+01,2.136113904595739257e+02
1.959900927387649006e+02,1.981139876272439437e+02
1.753784971449817363e+02,2.123091297844647443e+02
1.993079671913502864e+02,1.916582571092874048e+02
2.043706440440755898e+02,1.847727090140703297e+02
8.999545016390668195e+01,2.189715206314200771e+02
1.438141517010194548e+02,6.648350945159867820e+01
2.174571438394210929e+02,8.599688980587553999e+01
2.030542058342016389e+02,8.291107528541623140e+01
2.113276024543742437e+02,8.750885705927026947e+01
1.535781387136667888e+02,8.299226179870181852e+01
1.411543755712873178e+02,5.200513129187125116e+01
1.779535613202706372e+02,1.882361085236391318e+02
9.413545259348235561e+01,2.112652356825204265e+02
9.170086582885738835e+01,2.045066612311472056e+02
1.931771636462653134e+02,2.071048729396282795e+02
1.955038868557937235e+02,2.043343609999037085e+02
1.090834091061444155e+02,1.120453596571107937e+02
1.077706373197292891e+02,8.420421497141488487e+01
